2018;10;18;05;00;14.39;87.00;1010.30;0.00;0.00;36.00;0.00;36.00;36.00;0.00;0.00;27.05;333.09;36.87;333.94;66.67;353.49;36.72
2018;10;18;06;00;14.08;87.00;1009.70;0.00;0.00;25.00;0.00;17.00;25.00;0.00;0.00;29.20;329.64;39.52;329.93;68.43;351.53;38.16
2018;10;18;07;00;15.04;84.00;1009.00;0.00;0.00;100.00;0.00;100.00;77.00;0.00;0.00;29.97;331.28;40.09;332.74;73.22;351.23;39.96
2018;10;18;08;00;14.34;85.00;1009.20;0.00;0.00;13.00;0.00;0.00;13.00;14.63;1.78;28.02;332.45;39.12;333.20;70.53;354.43;38.16
2018;10;18;09;00;16.31;76.00;1009.30;0.20;0.00;19.00;0.00;19.00;10.00;47.87;118.37;29.48;331.56;37.36;332.45;58.32;353.62;36.72
2018;10;18;10;00;17.59;70.00;1008.30;0.30;0.00;26.00;0.00;26.00;0.00;43.40;226.95;27.37;333.43;32.86;335.40;40.55;353.88;33.84
2018;10;18;11;00;18.38;67.00;1007.40;0.00;0.00;79.00;100.00;79.00;0.00;9.57;341.76;23.93;338.84;26.76;340.35;33.17;356.89;28.08
2018;10;18;12;00;19.29;60.00;1007.70;0.00;0.00;100.00;100.00;100.00;100.00;0.00;434.32;17.34;355.24;18.39;356.63;33.19;12.53;23.40
2018;10;18;13;00;17.09;77.00;1007.50;0.10;0.00;100.00;78.00;100.00;100.00;0.00;148.63;24.99;323.79;30.85;325.94;46.23;351.49;32.40
2018;10;18;14;00;17.21;67.00;1008.20;0.40;0.00;100.00;100.00;100.00;100.00;0.00;167.32;16.31;22.04;17.92;22.44;28.31;41.39;20.16
2018;10;18;15;00;18.95;61.00;1008.30;0.20;0.00;100.00;10.00;61.00;100.00;0.00;334.64;17.55;25.51;19.64;26.10;33.00;50.75;23.04
2018;10;18;16;00;18.82;63.00;1008.10;0.00;0.00;100.00;16.00;0.00;100.00;0.00;292.81;19.48;27.51;21.58;27.85;35.93;65.75;24.48
2018;10;18;17;00;20.24;58.00;1008.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;351.55;17.87;27.60;20.46;28.37;37.16;54.46;29.88
2018;10;18;18;00;18.88;68.00;1008.70;0.00;0.00;100.00;0.00;0.00;100.00;0.00;189.57;15.54;346.61;17.56;344.54;27.00;36.87;17.28
2018;10;18;19;00;16.21;82.00;1009.00;0.00;0.00;0.00;0.00;0.00;0.00;55.78;40.94;10.14;6.12;17.87;9.27;32.35;47.25;18.00
2018;10;18;20;00;15.13;89.00;1009.20;0.00;0.00;49.00;0.00;0.00;49.00;0.00;0.00;8.71;7.13;15.16;4.09;35.70;48.27;13.68
2018;10;18;21;00;16.70;83.00;1009.90;0.00;0.00;100.00;14.00;16.00;100.00;0.00;0.00;6.92;51.34;14.06;50.19;32.45;49.95;15.48
2018;10;18;22;00;15.88;85.00;1010.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.93;39.47;15.58;49.69;39.25;37.92;14.04
2018;10;18;23;00;14.96;87.00;1009.80;0.00;0.00;10.00;0.00;10.00;10.00;0.00;0.00;7.93;50.53;13.21;72.55;41.67;39.74;13.68
2018;10;19;00;00;14.61;88.00;1010.30;0.00;0.00;16.00;0.00;0.00;16.00;0.00;0.00;7.92;90.00;12.52;108.43;35.46;23.96;11.88
2018;10;19;01;00;14.93;87.00;1010.80;0.00;0.00;3.90;13.00;0.00;0.00;0.00;0.00;9.29;125.54;17.32;136.68;35.54;13.47;16.56
2018;10;19;02;00;15.14;85.00;1009.90;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;5.86;132.51;11.30;127.23;37.80;19.47;12.60
2018;10;19;03;00;14.86;84.00;1010.20;0.00;0.00;31.00;6.00;31.00;2.00;0.00;0.00;4.10;127.87;9.96;130.60;36.87;27.32;10.08
2018;10;19;04;00;15.33;85.00;1010.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;3.60;126.87;9.96;130.60;30.99;30.74;15.12
2018;10;19;05;00;14.84;88.00;1009.80;0.00;0.00;100.00;87.00;100.00;100.00;0.00;0.00;8.12;102.80;17.71;116.57;30.29;45.48;9.36
2018;10;19;06;00;14.43;90.00;1010.60;0.00;0.00;100.00;20.00;100.00;100.00;0.00;0.00;14.59;105.75;22.21;109.90;26.26;56.75;16.92
2018;10;19;07;00;14.17;93.00;1010.70;0.50;0.00;100.00;0.00;100.00;100.00;0.00;0.00;8.83;101.77;12.86;107.93;26.58;65.17;16.56
2018;10;19;08;00;14.15;94.00;1010.50;0.20;0.00;100.00;0.00;100.00;100.00;0.00;0.00;6.95;111.25;10.69;122.62;28.04;60.80;16.92
2018;10;19;09;00;14.87;90.00;1011.10;0.40;0.00;100.00;0.00;100.00;100.00;0.00;37.38;10.14;106.50;10.83;111.45;23.86;84.81;16.92
2018;10;19;10;00;16.90;75.00;1011.60;0.20;0.00;100.00;0.00;0.00;100.00;0.00;248.31;11.18;104.93;11.62;106.19;20.28;106.50;14.76
2018;10;19;11;00;18.54;63.00;1011.70;0.00;0.00;100.00;0.00;0.00;100.00;0.00;429.87;9.69;111.80;10.03;111.04;18.79;106.70;14.40
2018;10;19;12;00;19.34;63.00;1012.00;0.00;0.00;100.00;14.00;0.00;100.00;0.00;448.56;10.74;140.44;10.51;141.95;15.83;107.20;14.04
2018;10;19;13;00;18.83;66.00;1012.20;0.00;0.00;10.00;0.00;0.00;10.00;53.62;315.06;11.30;149.35;11.12;150.95;15.63;104.68;14.76
2018;10;19;14;00;20.29;61.00;1011.90;0.00;0.00;10.00;0.00;0.00;10.00;53.62;595.41;14.65;152.18;14.97;152.82;15.38;110.56;21.96
2018;10;19;15;00;20.00;64.00;1011.70;0.00;0.00;69.00;0.00;69.00;10.00;15.96;584.73;19.16;154.40;20.29;154.80;14.87;96.95;20.88
2018;10;19;16;00;19.86;62.00;1011.90;0.00;0.00;20.00;0.00;20.00;0.00;47.23;513.53;19.16;154.40;20.29;154.80;14.76;90.00;20.52
2018;10;19;17;00;19.34;63.00;1012.40;0.00;0.00;71.00;0.00;71.00;0.00;14.68;400.50;15.48;162.41;15.83;162.80;15.12;91.36;18.00
2018;10;19;18;00;18.56;64.00;1012.60;0.00;0.00;0.00;0.00;0.00;0.00;60.00;241.19;10.81;178.09;11.17;178.15;15.48;90.00;13.32
2018;10;19;19;00;16.92;71.00;1013.50;0.00;0.00;4.00;0.00;4.00;0.00;52.14;57.85;5.96;205.02;6.95;201.25;12.26;86.63;8.28
2018;10;19;20;00;16.93;72.00;1014.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.69;265.60;5.80;262.87;7.56;90.00;5.76
2018;10;19;21;00;16.01;78.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.88;312.88;9.09;303.69;9.83;66.25;7.92
2018;10;19;22;00;15.22;82.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.41;330.95;11.72;312.51;18.12;69.04;11.16
2018;10;19;23;00;14.56;85.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.57;350.54;9.83;331.56;22.35;87.23;10.80
